emp_no,last_name,first_name,gender,to_date,salary
15196,Duclos,Souichi,M,1993-07-09,55824
15202,Irland,Pranay,M,1990-07-05,40000
15208,Shokrollahi,Sudharsan,F,1988-04-17,44109
15218,Conry,Shuky,M,1993-08-10,44614
15228,Salvesen,Mona,M,1989-01-16,40000
15230,Suessmith,Keiichiro,F,1994-03-17,70187
15234,Zhiwei,Jouko,F,1988-09-02,47654
15237,Sadowsky,Reinhard,M,1988-08-16,40000
15243,Famili,Mountaz,F,1993-09-19,41015
15248,Baar,Edwin,M,1991-03-22,64696
15253,Pardalos,Ayonca,M,1986-06-06,40396
15269,Reghbati,Eric,F,1987-08-21,60930
15271,Bernardeschi,Shiv,F,1987-12-05,88026
15292,Lammel,Miyeon,M,1987-07-31,87586
15324,Lunn,Ziya,M,1992-03-25,40000
15329,Openshaw,Fan,F,1998-08-16,41839
15330,Chinal,Jaroslava,M,1989-05-30,53020
15337,Radivojevic,Masaru,M,1989-08-07,40000
15343,Luce,Chaosheng,F,1986-03-12,48936
15354,Nyrup,Chikara,M,1995-10-18,40782
15365,Schiettecatte,Mikhail,M,1987-08-11,41309
15369,Penttonen,Premal,F,2000-08-19,81954
15370,Nilsson,Chuanyi,F,1994-12-21,67631
15372,Broder,Nahum,M,1989-10-12,79245
15375,Manders,Shuho,F,1995-11-03,65920
15377,Aumann,Shugo,M,1987-12-19,50274
15382,Siegrist,Alassane,M,1986-12-26,66083
15392,Markovitch,Pradeep,M,1995-07-04,55638
15408,Penttonen,Maik,F,1997-11-23,40000
15410,Kushner,Wilmer,F,1990-09-13,58123
15412,Thiria,Huai,M,1986-08-23,62190
15438,Munoz,Constantijn,F,1987-12-24,43326
15441,Weisert,Arvind,F,1994-02-05,40000
15452,Weedman,Kazuhira,M,1996-05-10,40000
15454,Cesareni,Hongzue,F,1987-02-27,57571
15470,Huhdanpaa,Weiwu,M,1997-08-08,40693
15474,Plumb,Gilbert,M,1995-12-04,90430
15479,Soicher,Zhenbing,M,1988-01-25,40000
15480,Trogemann,Kwok,M,1991-04-29,47645
14501,Kroft,Taizo,M,1992-11-19,63646
15504,Alpin,Kasturi,M,1998-02-06,40000
15505,Mikschl,Collette,F,1987-08-30,56848
15510,Sethi,Inderjeet,M,1988-08-28,48661
15511,Kowalchuk,George,F,1987-04-20,76880
14509,Aloia,Danil,M,1996-12-16,40000
15518,Valtorta,Uno,F,1991-10-03,55563
15525,Cherinka,Masadi,M,1994-04-27,40000
14513,Barreiro,Samphel,M,1986-07-28,83273
15534,Grabner,Guozhong,F,1988-05-05,63090
14515,Versino,Kazuhisa,F,1992-02-19,61645
15543,Staelin,Mingdong,F,1989-07-30,40000
15548,Caine,Sanjai,M,1989-05-08,48171
14516,Underwood,Kristian,F,1990-04-08,73262
14518,Peir,Patricia,M,1997-02-17,64238
14522,Ranta,Chuanyi,F,1991-01-14,40000
14537,Engelmann,Babette,F,1990-03-17,48332
15563,Zykh,Constantino,M,1988-04-07,56239
15565,Muchinsky,True,M,1987-12-16,73532
15566,Azuma,Baoqiu,M,1989-04-11,61655
14552,Snyers,Ibibia,M,1995-06-13,40000
14556,Zultner,Fatemeh,M,1987-12-26,40000
15600,Perna,Mack,M,1986-04-26,40000
15601,Anily,Carrsten,F,1995-07-10,83263
14560,Driscoll,Elrique,M,1986-05-21,62770
14581,Condotta,Gao,F,1989-06-28,59499
14582,Morrin,Kiyokazu,M,2000-04-07,40000
14600,Cairo,Jayson,F,1989-10-24,41352
15651,Iwayama,Huan,F,1986-11-22,50313
15656,Schaaf,Mohammad,M,1988-05-25,66141
14603,Marquardt,Lech,M,1987-01-19,55369
15682,Przulj,Hiroyasu,M,1989-06-20,40000
14607,Selvestrel,Suzette,M,1995-06-26,67813
15687,Ambroszkiewicz,Dekang,M,1991-02-13,62333
14620,Erev,Jianhua,F,1989-08-04,53303
15703,Hanratty,Chenye,M,1995-12-06,40000
15708,Kushnir,Reuven,F,1991-01-22,85063
15714,Bala,Troy,F,1996-03-08,40000
15715,Ibel,Insup,F,2000-09-20,40000
14621,Wixon,Souichi,F,1988-01-20,66404
15726,Parascandalo,Zhilian,M,1997-08-28,70522
15934,Shinomoto,Kensyu,F,1996-08-19,50454
15739,Bahr,Poorav,F,2000-03-01,54605
15740,Pocchiola,Stepehn,M,1996-06-03,57994
15750,Bresenham,Arumugam,M,1994-11-13,40000
15765,Taubenfeld,Tonny,F,1990-02-15,40000
15767,Broomell,Baocai,M,1986-06-08,40000
15769,Oskamp,Pranay,M,2000-06-19,61575
15938,Covnot,Garnik,F,1989-10-16,69499
15788,Deyuan,Taegyun,M,1991-03-13,53521
15942,Rosca,Murthy,M,1987-09-09,50486
15943,Demke,Yakkov,M,1998-02-05,40000
15799,Gelosh,Manton,M,1989-05-07,64458
15945,Larfeldt,Hauke,M,1994-11-16,57717
15809,Antonisse,Mingsen,M,1989-06-07,50619
15948,Versino,Karoline,F,1987-01-14,40000
15955,Dratva,Yuguang,F,1987-03-31,45283
15819,Rajcani,Magdalena,M,1994-08-16,63847
15821,Antonakopoulos,Aleksander,M,1989-06-09,40000
15971,Aloia,Arumugam,M,1989-05-03,42963
15977,Ballarin,King,M,1995-11-03,44282
15846,Litecky,Bowen,M,1990-03-23,40000
15861,Anido,Gio,F,1989-12-19,50890
15866,Seiwald,Angel,M,1987-10-03,40000
15869,Bala,Guoxiang,M,1995-01-21,40000
15978,Wielonsky,Kaijung,F,1998-02-25,40000
15876,Vakili,Munehiro,F,1986-08-02,51140
15993,Peir,Yoshimitsu,M,1989-11-19,45611
15877,Kroll,Yannik,M,2000-08-09,40000
15880,Dechter,Miquel,M,1997-12-02,40000
15889,Azumi,Sasan,M,1987-02-03,63393
15892,Pettis,Lunjin,F,1987-09-20,60367
16000,Demos,Marek,F,1997-05-05,40000
15901,Fargier,Marsja,F,1988-09-22,40000
15902,Stille,Kazuhide,F,1989-03-23,40000
15905,Petersohn,DeForest,F,1989-02-11,47421
15911,Viele,Shaibal,M,1992-01-13,45602
16018,Papadias,Boutros,M,1988-10-05,52560
16019,Heystek,Chaoyi,F,1986-08-01,40000
16025,Luce,Doowon,F,1989-03-05,84433
16126,Crabtree,Tse,M,1998-10-10,68863
16130,Belinskaya,Kerryn,M,1994-07-26,40000
16134,Chaudhuri,Annemarie,F,1991-03-12,40000
16028,Takkinen,JiYoung,F,1989-08-12,53714
16138,Krzyzanowski,Leucio,M,1989-05-05,67593
16033,Spelt,Wayne,F,1987-09-09,40000
16154,Docker,Monique,M,1995-03-12,40000
16052,Rodham,Maria,F,1992-01-27,40000
16185,Winter,Marin,F,1988-04-27,44003
16192,Sigstam,Leandro,M,1993-05-05,40000
16201,Olano,Krassimir,M,1988-08-12,53081
16227,Vural,Hitomi,F,1986-09-25,58619
16229,Lanzelotte,Ronnie,F,1997-09-17,40000
16230,Babu,Ung,M,1997-02-18,40000
16233,Baba,Sushant,M,1988-03-23,54684
16234,Basart,Jacopo,F,1987-05-14,40000
16246,Masaki,Makato,M,1997-10-10,40000
16252,Mattern,Carrsten,F,1989-07-10,64982
16266,Sethi,Mikhail,M,1986-10-25,57642
16272,Zeleznik,Shuho,M,1987-04-16,40000
16274,Navazio,Sadun,M,1987-05-19,65521
16324,Bazzichi,Billie,M,1999-05-04,40000
16337,Schaad,Hironoby,M,1987-11-07,40000
16341,Fendler,Boutros,F,2000-12-07,40000
16355,Luca,Nikolaos,M,1987-07-01,80403
16364,Gini,Yifei,M,1989-09-19,73503
16365,Mellouli,Janalee,F,1986-04-27,40000
16377,Stanger,Duri,M,1994-11-30,62147
16380,Chleq,Zhilian,M,1987-06-01,42820
16382,Talmon,Chaoyi,M,1988-05-04,66986
16383,Czap,Lidong,F,1987-09-24,55977
16388,Georgatos,Subhankar,M,1997-01-29,40000
16397,Cusworth,Shimshon,F,1986-05-24,66757
16398,Krzyzanowski,Limsoon,M,1994-07-31,71254
16399,Collette,Apostol,F,1993-04-16,59384
16404,Rabehasaina,Rafols,M,1988-07-18,45689
16412,Tokunaga,Moss,F,1990-03-10,66524
16425,Beerel,Idoia,M,1990-12-15,53045
16438,Demeyer,Abdulla,M,1992-04-08,52449
16446,Chinin,Jouko,M,1988-07-05,94600
16447,Savasere,Zhiguo,F,1993-04-18,40000
16448,Zwicker,Tsvetan,M,1993-04-25,76979
16453,Basart,Goncalo,M,1987-12-16,47433
16471,Birta,Bogdan,M,2000-08-02,44976
16479,Eiter,Jixiang,M,1987-04-14,62446
16486,Perin,Sanjay,M,1987-03-18,57496
16487,Yemenis,Arunas,M,1993-10-18,73302
16490,Thiria,Muzhong,M,1988-04-05,85462
16491,Radwan,Emdad,M,1996-10-03,40000
16504,Cromarty,Mong,F,1993-05-06,40000
16510,Vecchio,Mototsugu,M,1987-04-06,40000
16537,Seiwald,Weidon,M,1992-08-02,40000
16539,Fetvedt,Gretta,M,1988-12-06,40000
16546,Lanphier,Sangeeta,M,1987-03-16,47819
16549,Thibadeau,Olivera,M,1996-03-02,60531
16551,Ranon,Sadegh,M,1987-08-21,82980
16556,Hiltgen,Mostafa,M,1988-12-26,53954
16567,Senzako,Hein,M,1990-12-24,40000
16570,Matzen,Uta,F,1995-03-25,46162
16580,Valiente,Masaru,F,1987-06-20,40000
16066,Penn,Marsha,F,1986-09-16,74757
16607,Honglei,Vishwani,F,1988-09-17,54558
16619,Boguraev,Arvind,F,1988-09-19,40000
16068,Zongker,Leandro,M,1988-12-17,53031
16076,Ebeling,Marko,M,1998-08-06,47061
16657,Heyers,Yongdong,M,1987-07-12,63463
16658,Soicher,Florian,M,1987-01-18,50917
16077,Heemskerk,Kannan,F,1988-07-01,49020
16086,Denos,Mohammad,M,1988-04-26,42903
16094,Rosar,Berto,M,1994-07-18,40000
16672,Peris,Georgi,M,1987-03-13,55265
16674,Takanami,Duke,M,1989-08-30,40000
16679,Cummings,Domenick,F,1995-07-17,40000
16683,Ghandeharizadeh,Hatem,F,1987-11-19,60120
16099,Ferretti,Mohan,M,1991-10-23,40000
16716,Zumaque,Ramachenga,F,1992-02-02,54270
16719,Benantar,Sasan,M,1990-04-25,40000
16723,Randt,Mohd,F,1987-12-24,56932
16729,Broomell,Kirk,M,1993-05-07,51318
16731,Versino,Domenico,M,1987-04-15,48868
16851,Stasinski,Leon,M,1987-03-11,51771
16759,Masaki,Vojin,M,1988-01-10,40000
16799,Bamford,Shigeichiro,M,1987-04-26,54405
16801,Strooper,Gila,M,1988-12-15,48932
16803,Rohrbach,Ziva,M,1986-03-14,50968
16806,Dayana,Sreekrishna,M,1991-07-20,72405
16808,Katiyar,Kiyokazu,M,1988-11-09,87215
16852,Fontet,Yefim,F,1986-05-14,48864
16862,Eppinger,JiYoung,M,1988-04-26,40000
16864,Gecsel,Candido,M,1988-10-28,50361
16869,Huttel,Yakkov,M,1991-12-19,40000
17041,Montemayor,Nishit,F,1988-01-19,40492
17046,Kornyak,Fay,F,1988-07-21,44955
17048,Murthy,Christoph,M,1989-10-09,46913
17055,Wixon,Marin,M,1989-08-06,46654
17063,Thiran,Anoosh,M,1986-12-12,91391
17066,Ruther,Heping,M,1988-02-27,59260
16871,Stiles,Munir,M,1987-08-23,55303
17068,Gopalakrishnan,Bodh,F,1995-09-01,40000
17072,Bala,Richara,M,1993-12-15,40000
16875,Radhakrishnan,Nikolaos,M,1998-10-25,40000
17076,Hitomi,Gudjon,M,1988-01-04,60092
17078,Hinsberger,Gill,M,1991-11-29,44442
17081,Murtafg,Weiru,F,1986-12-28,40846
16880,Bresenham,Honesty,M,1987-08-24,40000
16897,Ebeling,Charlene,M,1990-09-13,57244
17089,Erman,Rafail,F,1986-04-10,67779
17098,Gelosh,Xuedong,F,1999-08-26,40000
17101,Compeau,Sandeepan,M,1989-01-17,40173
17102,Garnick,Radhika,F,1999-01-16,89793
17103,Feldmann,Takahiro,M,1989-10-07,48187
16910,Botman,Kazunori,M,1987-05-29,57230
17120,Polupanov,Yifei,M,1988-02-09,40000
17125,Zweizig,Akhilish,M,1986-10-17,40000
17126,Schapire,Matk,F,1995-02-20,40000
17143,Munke,Ziyad,M,1986-09-10,40000
17146,Barbanera,Aemilian,F,1997-07-01,65674
17158,Vecchio,Danai,F,1994-02-14,48426
17159,Mitchem,Quingbo,F,1988-10-21,56346
17160,Montemayor,Shay,F,1989-02-21,49824
17163,Papsdorf,Yurii,M,1989-03-12,47086
16919,Yurov,Tesuya,F,2000-09-07,40184
16921,Yeung,Evgueni,M,1989-01-20,71025
17199,Guardalben,Vasilis,M,1993-01-26,40000
16954,Apsitis,Akhilish,M,1987-08-06,47943
17215,Langford,Junichi,M,1990-06-17,47977
17220,Panwar,Lorien,F,1992-01-04,45404
17222,Muchinsky,Leen,M,1988-10-03,54882
16955,Marrakchi,Sangeeta,M,1995-03-14,74715
17235,Rissanen,Ronnie,M,1993-03-24,40000
17236,Merro,Matk,F,1988-02-02,75541
16969,Braccini,Sanjit,F,1989-10-26,49377
17245,Milicia,Neven,F,1996-01-12,81426
16986,Gecseg,Hirochika,M,1994-05-09,61653
17260,Famili,Abdulah,F,1988-05-17,40000
17277,Hopewell,Arnd,M,1988-08-24,40000
17280,Merle,Xuejia,F,1994-01-03,69670
16988,Peron,Xiong,M,1991-12-29,47878
17285,Weiland,Mario,F,1996-03-26,55174
16993,Dahlbom,Hongzue,M,1988-02-13,57751
17294,Pietrzykowski,Shrikanth,M,1988-08-16,43785
16999,Sadowsky,Bezalel,F,1997-12-22,40000
17012,Petereit,Valdiodio,M,1999-11-02,40000
17326,Ramsay,Arumugam,F,1987-02-28,40000
17327,Gihr,Yongmin,M,1989-06-03,50152
17329,Tyugu,Shaunak,M,1999-07-21,58239
17336,Chaudhuri,Shigenori,M,1989-02-24,71761
17339,Mullainathan,Fan,F,1992-10-02,58306
17340,Brookman,Yurii,M,1986-07-05,65863
17352,Katiyar,Muneo,M,1993-05-06,71029
17355,Weisert,Mingzeng,F,1989-08-31,40000
17384,Nooteboom,Youngkon,M,1991-04-04,55693
17387,Serra,Shir,F,1998-12-31,49554
17396,Henders,Valeri,F,1988-06-13,40000
17397,Hardjono,Kenroku,F,1987-09-15,40000
17412,Vilarrasa,Leni,F,2000-12-26,43480
17018,Tasistro,Berhard,F,1987-02-20,40000
17436,Munawer,Chirstian,M,1986-08-12,79815
17024,Siepmann,Ewing,F,1988-07-11,58181
17448,Belinskaya,Makato,F,1988-02-04,40728
17586,Halevi,Lein,F,1991-08-07,40000
17468,Irland,Abdelghani,F,1997-06-13,59122
17470,Lichtner,Genevieve,M,1987-07-23,60901
17472,Verhoeff,Murthy,M,1991-12-09,40000
17487,Staudhammer,Gully,F,1991-07-31,40000
17489,Vigier,Karlis,M,1989-08-13,48368
17500,Bratsberg,Jinya,M,1989-09-25,44825
17505,Moffat,Gunilla,F,1988-02-21,63455
17629,Winter,Mostafa,M,1988-11-21,70592
17512,Hofmeyr,Frederique,F,1999-01-05,40000
17520,Keohane,Shahab,F,1989-08-08,40000
17539,Uhrik,Cathie,F,1991-12-27,60576
17544,Marletta,Kien,M,1989-07-08,53927
17552,Neiman,Pradeep,F,1998-03-26,45663
17556,Tsukuda,Makato,F,1994-07-22,67047
17647,Swab,Vasilis,F,1990-08-04,75896
17559,Papastamatiou,Annemarie,M,1994-09-04,53573
17573,Deverell,Berthier,M,1988-04-04,77659
17576,Krybus,Behnaam,M,1989-02-05,40000
17582,Spieker,Kauko,M,1989-10-28,44397
17584,Coorg,Emdad,F,1995-03-15,40000
17657,Zucker,Thanasis,M,1990-06-18,43935
17674,Braccini,Adib,M,1987-03-19,43044
17778,Matzov,Chirstian,M,1992-02-12,40000
17677,Ramalingam,Mingdong,F,1993-10-04,40000
17683,Henders,Bernt,F,1991-11-21,54891
17791,Stifter,Matt,F,1989-01-29,46451
17798,Suessmith,Guangming,M,1987-10-15,83096
17688,Cincotta,Faiza,F,1988-08-13,45880
17807,Glowinski,Jianhua,M,1993-07-23,40000
17815,Wissmann,Shuji,M,1992-03-02,40000
17816,Kenevan,Toshimo,M,1987-10-06,74497
17696,Kusalik,Feiyu,F,1989-12-04,40000
17834,Fiutem,Zhilian,M,1997-03-16,40000
17699,Heping,Radhia,F,1986-07-21,48618
17840,Sherertz,Tonny,M,1986-06-20,66948
17841,Ramaiah,Hilary,F,1989-06-07,40000
17704,Broomell,Vatsa,F,1996-11-20,40000
17849,Varker,Mandell,F,1987-05-28,40000
17705,Mellouli,Toshimo,M,1986-08-14,50346
17711,Katiyar,Owen,F,1998-09-05,49277
17869,Prochazka,Xiaocheng,F,1996-06-30,40000
17871,Hedayat,Ebbe,M,1997-07-20,48561
17716,Vitiello,Josyula,M,1989-09-24,40000
17874,Minakawa,Rutger,M,1992-12-31,75424
17891,Luiz,Isaac,M,1988-05-06,44505
17728,Lienhardt,Tsuneo,M,1999-02-19,57162
17900,Belinskaya,Sakthirel,M,1987-03-03,40000
17907,Bernini,Kotesh,M,1993-01-05,69291
17742,Cappelletti,Tru,M,1987-03-02,52300
17916,Morrin,Sukumar,M,1992-12-01,65572
17925,Baezner,Adamantios,F,1988-03-08,47958
17745,Schreiter,Hatem,M,1986-05-02,40000
18155,Danlos,Dayanand,M,1989-04-15,40000
17973,Beidas,Sanjit,M,1988-09-26,51947
17986,Angelopoulos,Oguz,M,1995-08-27,77587
17995,Vickson,Oldrich,F,1988-01-05,40000
18181,Beerel,Gregory,F,1988-03-28,50366
18006,Hanabata,Vidya,F,1988-09-02,108512
18013,Shanbhogue,Jiong,F,1989-06-07,40000
18016,Kaminger,Somnath,M,1995-09-03,50136
18018,Schrooten,Sasan,M,1986-12-10,70282
18020,Pelz,Adhemar,F,1987-03-31,40000
18030,Brookner,Jasminko,F,1987-03-19,55277
18208,Irland,Demin,M,1987-10-05,70916
18065,Wroclawski,Chriss,M,1987-06-18,52601
18210,Radhakrishnan,Mabo,M,1995-06-19,40000
18075,Goodrum,Lein,M,1987-02-22,44780
18212,Journel,Constantino,F,1986-04-30,40000
18080,Rosar,Satyanarayana,F,1993-12-16,40000
18223,Mitchem,Gully,M,1987-07-15,48598
18099,Fendler,Kazuhiko,M,1994-04-30,48187
18237,Tramer,Limsoon,M,1996-08-20,40592
18108,Genin,Sanjai,M,1999-09-13,76712
18123,Hitomi,Kristinn,M,1996-08-08,40000
18130,Cairo,Claudi,M,1994-05-26,40000
18242,Demian,Shichao,F,1993-02-09,62461
18134,Pesch,Ult,M,1993-07-31,70424
18138,Baezner,Moni,M,1986-08-05,62786
18251,Panangaden,Alair,M,1987-10-08,58297
18261,Baak,Shridhar,M,1987-06-06,40000
18274,Karnin,Yefim,F,1987-06-13,63753
18333,Plesums,Munehiro,M,1995-03-23,40520
18297,Nastansky,Guther,M,1986-09-07,56421
18375,Debuse,Gian,M,1996-04-28,41562
18376,Stranks,Wayne,M,1995-09-26,50047
18310,Dalton,Ioana,F,1997-08-06,41095
18382,Mattern,Remko,F,1998-01-30,57540
18316,Msuda,Hongzue,F,1986-02-19,54186
18393,Aseltine,Wuxu,M,1989-11-20,40205
18322,Lueh,Tonia,M,1989-10-04,40000
18401,Itzfeldt,Vidya,M,2000-09-06,59818
18402,Ritzmann,Bernice,F,1986-05-02,45396
18323,Tiemann,Oddvar,F,1988-08-16,40000
18511,Marzano,Pascal,M,1992-11-16,40000
18427,Qiwen,Kiyomitsu,F,1995-03-12,65998
18438,Iacovou,Chiradeep,M,1995-10-01,41898
18443,Swick,Florina,M,1989-10-15,69107
18532,Onuegbe,Joydip,M,2000-06-02,52115
18448,Bazelow,Rosine,M,2000-05-01,44353
18450,Hoppenstand,Takahito,M,1986-05-19,59963
18454,Anido,Eric,M,1989-07-18,64815
18459,Kavanagh,Shuzo,F,1989-04-01,40000
18542,Anido,Tiina,M,1988-05-15,48606
18468,Cunliffe,Kirk,F,1988-03-18,40000
18478,Stranks,Mitsuyuki,M,1999-05-01,40000
18547,Sankaranarayanan,Gladys,M,1987-06-03,40000
18571,Flowers,Xinglin,M,1988-04-13,70621
18503,Marletta,Mechthild,M,1988-03-23,66668
18573,Baca,Zongyan,F,1999-04-16,88101
18580,Bamford,Mabo,M,1998-09-18,40000
18581,Ranai,Mitsuyuki,F,1988-07-22,99867
18663,Sridhar,Rafols,F,1988-06-19,62505
18701,Ratnakar,Mori,F,1992-03-09,58282
18706,Schicker,Debaprosad,M,1988-08-16,47897
18725,Marchegay,Cullen,F,1994-08-04,48904
18728,Luft,Tzvetan,F,1987-11-30,42857
18770,Yurek,Fei,M,1988-11-26,55686
18771,Haraldson,Domenick,F,1991-03-07,51637
18775,Akazan,Shay,M,1988-03-21,62152
18784,Hempstead,Pohua,F,1986-07-31,48213
18786,Veevers,Guozhong,M,1989-05-24,40000
18789,Domenig,Reinhold,F,1989-02-28,61935
18790,Rahier,Florina,F,1997-07-22,41481
18799,Lunn,Kshitij,M,1987-07-14,42095
18806,Petereit,Akhilish,M,1987-05-29,59955
18809,Munoz,Laurentiu,M,1996-10-10,63500
18811,Oxenboll,Cheong,F,1994-02-23,59977
18817,Xiaoshan,Kristin,M,1998-08-30,40000
18833,Majewski,Roded,M,1988-03-04,46611
18835,Lieblein,Uwe,M,1988-07-27,40000
18866,Hettesheimer,Fumiyo,M,1998-04-10,56470
18664,Akaboshi,Itzchak,F,1990-12-31,55929
18666,Baja,Hitofumi,M,1990-05-24,69504
18888,Stassinopoulos,Sajjan,F,1999-07-22,40562
18671,Nastansky,Shan,M,1987-05-04,55188
18890,Litecky,Pasqua,F,1994-08-16,43372
18673,Orlowski,Ohad,M,1997-04-24,40000
18679,Lambe,Roded,F,1991-11-28,80953
18919,Stille,Remco,F,1987-02-07,63564
19076,Ferretti,Hein,M,1988-07-14,40000
18921,Radwan,Maren,M,1992-08-25,73112
18927,Msuda,Muneo,M,1990-12-15,40000
18933,Panienski,Barun,F,1989-05-03,47862
18943,Rando,Anneli,F,1986-04-18,54916
18946,Warwick,Gio,M,1994-06-01,40000
18955,Flexer,Ziya,F,1989-01-22,60604
18979,Fujisawa,Girolamo,M,1986-12-29,76060
18980,Kawashimo,Weiye,F,1988-01-08,56699
18986,Babu,Pintsang,M,1987-12-11,55714
18989,Quittner,Goh,M,1988-03-11,53559
19089,Ellozy,Badri,M,1994-04-08,64741
19109,Denis,Jenwei,M,1986-12-05,46911
18994,Mitsuhashi,Leszek,M,1986-09-03,69135
19006,Hempstead,Martina,F,1997-03-25,40000
19012,Panangaden,Gal,M,1988-11-18,56894
19014,Danecki,Jiafu,F,1987-01-20,49781
19114,Pietracaprina,Jayson,F,1991-03-05,71920
19027,Nanard,Ferdinand,M,1989-05-11,46182
19120,Qiwen,Giri,F,1995-05-20,49416
19029,Jiang,Khosrow,M,1990-08-14,40000
19031,Pollock,Rosella,F,1989-04-25,86266
19035,Bellone,Fuqing,F,1989-03-15,45728
19036,Vesna,Sampalli,M,1988-03-28,61331
19129,Jiafu,Bowen,F,1987-12-07,40000
19037,Bernardeschi,Lucien,M,1987-10-31,40000
19042,Levergood,Rosita,F,1997-11-24,40000
19048,Radhakrishnan,Nikolaus,F,1989-07-08,64540
19049,Picht,Breannda,M,1988-03-26,40000
19051,Cappello,Marek,M,1989-05-12,70956
19134,Bakhtari,Seongbin,M,1989-10-29,89672
19147,Bennis,Chaitali,M,1989-10-18,76197
19151,Peral,Jeanne,M,1993-10-06,40000
19154,Denna,Inderjeet,M,1987-03-17,40000
19160,Jervis,Tetsurou,F,1987-07-25,72108
19162,Fadgyas,Chinho,M,1997-01-23,40000
19256,Riexinger,Rosita,M,1989-08-07,40000
19259,Pelc,Anoosh,F,1988-11-16,47060
19192,Schusler,Yinlin,M,1987-11-12,56767
19268,Papastamatiou,Adit,M,1987-05-10,40000
19294,Schoegge,IEEE,M,1995-03-08,40000
19310,Guerreiro,Bouchung,M,1996-07-06,55989
19318,Halevi,Xianlong,F,1987-09-24,55717
19328,Smeets,Yannik,F,1997-03-14,40000
19329,Marletta,Alair,F,1995-02-04,48046
19332,Khamsi,Changho,F,1987-06-17,66487
19333,Schrooten,Sanjeeva,F,1987-03-27,44724
19335,Khalid,Susanta,F,1991-10-06,40000
19353,Schaar,Mayumi,M,1986-10-28,58474
19356,Prenel,Masato,F,1986-12-29,51642
19381,Holburn,Xiahua,F,1987-10-07,82438
19201,Sommen,Arto,M,1999-04-29,85848
19393,Back,Boaz,F,1987-12-04,52070
19394,Bahl,Charmane,M,1989-12-10,70830
19397,Diderrich,Arnd,F,1988-11-30,46492
19205,Sinitsyn,Moto,F,1999-02-13,93690
19406,Lindenbaum,Sakthirel,F,1988-11-02,49576
19206,Pellegrinelli,Wanqing,F,1987-10-06,71889
19209,Encarnacion,Berhard,M,1998-04-26,40000
19419,Bernardeschi,Palash,F,1989-11-25,52164
19422,Budinsky,Florian,F,1996-04-17,48435
19244,Vitiello,Guenter,M,1999-09-09,51173
19425,Pettey,Xuejia,M,1990-06-12,53627
19249,Iivonen,Saniya,M,2000-10-16,40000
19621,Albarhamtoshy,Radhakrishnan,M,1992-06-15,40000
19453,Buescher,Baoqiu,M,2000-04-15,40000
19454,Hutter,Taisook,F,1986-02-26,40000
19467,Ecklund,Mitchel,M,1987-06-11,40000
19624,Wolniewicz,Younwoo,F,1986-11-11,49259
19487,Cannane,Huiqun,M,1988-05-10,64256
19488,Perly,Maris,M,1994-06-16,45504
19629,Matzke,Stepehn,M,1995-02-27,81751
19493,Tramer,Caolyn,F,1997-04-16,59120
19501,Baranowski,Kokou,M,1992-06-06,72030
19503,Papsdorf,Jaana,M,1987-09-05,43939
19633,Nourani,Tayeb,F,1990-02-07,40000
19511,Fujisaki,Jamaludin,F,1995-04-08,69281
19634,Etalle,Phuoc,F,1987-09-01,50862
19515,Gurbaxani,Keiichiro,F,1986-11-21,79297
19518,Vieri,Genta,F,1998-06-06,48762
19637,Papastamatiou,Dipayan,M,1986-05-26,45831
19639,Terlouw,Sibyl,M,1994-12-10,40000
19640,Francisci,Tonny,M,2000-02-02,71369
19644,Isaac,Jackson,M,1987-05-06,53423
19543,Perl,Chaitali,M,1991-08-05,55814
19546,Penz,Kwan,M,1998-11-16,40000
19565,Riesenhuber,Zito,M,1998-10-07,40000
19580,Tagansky,Stein,M,1989-04-13,82037
19583,Veccia,Edwin,M,1994-05-30,64800
19586,Minakawa,Hirochika,F,1986-10-02,40000
19602,Olivero,Sandeepan,M,1989-07-22,51525
19653,Crooks,Gay,M,1986-03-26,40000
19612,Erdmenger,Chenxi,M,1987-08-25,83131
19616,Uchoa,Niranjan,M,1999-02-13,45859
19617,Landherr,Mircea,M,1989-07-09,43394
19661,Speckmann,Sangeeta,F,1992-03-20,40000
19663,Navazio,Sverrir,M,1988-03-28,74026
19665,Zielinski,Khalid,F,1997-11-03,63601
19814,Rosaz,Subhrajyoti,F,1993-06-13,40000
19667,Matzel,Munenori,F,1987-06-13,52876
19669,Honiden,Shem,F,1986-10-29,68024
19826,Christ,Fox,M,1986-05-08,53382
19828,Maliniak,Dannz,M,1986-06-06,48504
19674,Varley,Mart,F,1998-02-05,40000
19839,Hempstead,Tadahiro,F,1991-02-13,40424
19675,Herath,Isamu,M,1988-06-20,90306
19841,Straney,Adil,M,1997-04-12,49999
19843,Peir,Mohamadou,M,1999-06-28,84534
19849,Serre,Weicheng,M,1998-11-19,69889
19678,Plotkin,Xiping,M,1988-06-09,40000
19708,Biros,Ortrud,M,2000-03-09,49169
19874,Kuzuoka,Xuejia,M,1989-02-03,98732
19882,Demri,Thanasis,F,1989-10-25,40000
19901,Stasinski,Tsvetan,F,1986-02-27,40000
19904,Rosenbaum,Mototsugu,F,1991-05-24,44347
19933,Bharadwaj,Taizo,F,1987-11-03,42732
19940,Einsfeld,Reinhard,M,1988-06-13,50833
19943,Schoegge,Shimshon,F,1986-10-03,57412
